"player_id","full_name","position","position_group","team","jersey_number","height","weight","years_exp","status","college","player_display_name","games","completions","attempts","passing_yards","passing_tds","interceptions","carries","rushing_yards","rushing_tds","receptions","targets","receiving_yards","receiving_tds","fantasy_points_ppr","fantasy_ppg","pass_ypg","rush_ypg","rec_ypg","total_tds"
"00-0039456","John Rhys Plumlee","WR","WR","SEA",17,72,200,0,"INA","Central Florida",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037834","Brock Purdy","QB","QB","SF",13,73,212,2,"INA","Iowa State","Brock Purdy",15,300,455,3864,20,12,66,323,5,0,0,0,0,266.86,17.8,257.6,21.5,0,25
"00-0033949","Joshua Dobbs","QB","QB","SF",5,75,216,7,"ACT","Tennessee","Joshua Dobbs",2,32,47,361,2,2,9,24,2,0,0,0,0,30.84,15.4,180.5,12,0,4
"00-0032434","Brandon Allen","QB","QB","SF",17,74,209,8,"ACT","Arkansas","Brandon Allen",3,17,30,199,1,2,3,4,0,0,0,0,0,6.36,2.1,66.3,1.3,0,1
"00-0039699","Tanner Mordecai","QB","QB","SF",4,74,218,0,"DEV","Wisconsin",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037525","Jordan Mason","RB","RB","SF",24,71,218,2,"RES","Georgia Tech","Jordan Mason",12,0,0,0,0,0,153,789,3,11,14,91,0,115,9.6,0,65.8,7.6,3
"00-0039363","Isaac Guerendo","RB","RB","SF",31,72,225,0,"ACT","Louisville","Isaac Guerendo",13,0,0,0,0,0,84,420,4,15,16,152,0,96.2,7.4,0,32.3,11.7,4
"00-0033280","Christian McCaffrey","RB","RB","SF",23,71,205,7,"RES","Stanford","Christian McCaffrey",4,0,0,0,0,0,50,202,0,15,19,146,0,47.8,12,0,50.5,36.5,0
"00-0035973","Patrick Taylor","RB","RB","SF",32,73,223,4,"ACT","Memphis","Patrick Taylor",5,0,0,0,0,0,39,183,1,3,11,25,0,29.8,6,0,36.6,5,1
"00-0036450","Ke'Shawn Vaughn","RB","RB","SF",49,70,215,4,"DEV","Vanderbilt","Ke'Shawn Vaughn",1,0,0,0,0,0,2,4,0,0,0,0,0,0.4,0.4,0,4,0,0
"00-0029892","Kyle Juszczyk","RB","RB","SF",44,74,240,11,"ACT","Harvard",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0033308","Matt Breida","RB","RB","SF",28,70,190,7,"CUT","Georgia Southern",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036567","Elijah Mitchell","RB","RB","SF",25,70,221,3,"RES","Louisiana-Lafayette",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038389","Israel Abanikanda","RB","RB","SF",20,70,215,1,"INA","Pittsburgh",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0033288","George Kittle","TE","TE","SF",85,76,250,7,"ACT","Iowa","George Kittle",15,0,0,0,0,0,0,0,0,78,94,1106,8,236.6,15.8,0,0,73.7,8
"00-0033576","Eric Saubert","TE","TE","SF",82,77,253,7,"ACT","Drake","Eric Saubert",8,0,0,0,0,0,0,0,0,11,14,97,1,26.7,3.3,0,0,12.1,1
"00-0031260","Logan Thomas","TE","TE","SF",48,78,250,10,"CUT","Virginia Tech",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037112","Jake Tonges","TE","TE","SF",88,76,240,2,"ACT","California",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038643","Brayden Willis","TE","TE","SF",9,76,235,1,"ACT","Oklahoma","Brayden Willis",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"00-0039702","Mason Pline","TE","TE","SF",89,79,260,0,"DEV","Furman",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036259","Jauan Jennings","WR","WR","SF",15,75,214,4,"ACT","Tennessee","Jauan Jennings",15,0,0,0,0,0,0,0,0,77,113,975,6,210.5,14,0,0,65,6
"00-0035719","Deebo Samuel Sr.","WR","WR","SF",1,72,214,5,"INA","South Carolina","Deebo Samuel",14,0,0,0,0,0,42,136,1,51,81,670,3,155.6,11.1,0,9.7,47.9,4
"00-0039916","Ricky Pearsall","WR","WR","SF",14,73,190,0,"ACT","Florida","Ricky Pearsall",10,0,1,0,0,0,3,45,0,31,46,400,3,93.5,9.3,0,4.5,40,3
"00-0036261","Brandon Aiyuk","WR","WR","SF",11,72,206,4,"RES","Arizona State","Brandon Aiyuk",7,0,0,0,0,0,0,0,0,25,47,374,0,62.4,8.9,0,0,53.4,0
"00-0032128","Chris Conley","WR","WR","SF",18,75,205,9,"ACT","Georgia","Chris Conley",7,0,0,0,0,0,0,0,0,6,12,76,0,13.6,1.9,0,0,10.9,0
"00-0039365","Jacob Cowing","WR","WR","SF",19,69,170,0,"ACT","Arizona","Jacob Cowing",3,0,0,0,0,0,1,7,0,4,6,80,0,12.7,4.2,0,2.3,26.7,0
"00-0038647","Ronnie Bell","WR","WR","SF",10,72,190,1,"DEV","Michigan","Ronnie Bell",3,0,0,0,0,0,0,0,0,2,6,22,0,4.2,1.4,0,0,7.3,0
"00-0033292","Trent Taylor","WR","WR","SF",81,68,181,7,"ACT","Louisiana Tech","Trent Taylor",1,0,0,0,0,0,0,0,0,1,1,11,0,2.1,2.1,0,0,11,0
"00-0034411","Russell Gage","WR","WR","SF",6,72,184,6,"DEV","Louisiana State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0034867","Malik Turner","WR","WR","SF",12,74,200,6,"CUT","Illinois",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037553","Jontre Kirklin","WR","WR","SF",84,71,180,2,"CUT","Louisiana State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039701","Terique Owens","WR","WR","SF",84,75,200,0,"DEV","Missouri State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0034855","Baker Mayfield","QB","QB","TB",6,73,215,6,"ACT","Oklahoma","Baker Mayfield",18,422,588,4685,43,16,67,401,3,0,0,0,0,381.5,21.2,260.3,22.3,0,46
"00-0039238","Michael Pratt","QB","QB","TB",11,75,220,0,"DEV","Tulane",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039597","Zack Annexstad","QB","QB","TB",19,75,220,0,"CUT","Illinois State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036928","Kyle Trask","QB","QB","TB",2,77,240,3,"ACT","Florida","Kyle Trask",3,1,1,5,0,0,5,-4,0,0,0,0,0,-0.2,-0.1,1.7,-1.3,0,0
"00-0039361","Bucky Irving","RB","RB","TB",7,70,195,0,"ACT","Oregon","Bucky Irving",18,0,0,0,0,0,224,1199,8,49,54,398,1,260.7,14.5,0,66.6,22.1,9
"00-0037256","Rachaad White","RB","RB","TB",1,72,210,2,"ACT","Arizona State","Rachaad White",16,0,0,0,0,0,145,614,3,53,59,407,6,203.1,12.7,0,38.4,25.4,9
"00-0038951","Sean Tucker","RB","RB","TB",44,70,210,1,"ACT","Syracuse","Sean Tucker",11,0,0,0,0,0,50,308,2,9,12,109,1,68.7,6.2,0,28,9.9,3
"00-0034681","Chase Edmonds","RB","RB","TB",22,69,210,6,"RES","Fordham",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039595","D.J. Williams","RB","RB","TB",30,72,225,0,"DEV","Arizona",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039766","Ramon Jefferson","RB","RB","TB",45,70,215,0,"CUT","Kentucky",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038129","Cade Otton","TE","TE","TB",88,77,250,2,"ACT","Washington","Cade Otton",15,0,0,0,0,0,1,-4,0,61,89,632,4,145.8,9.7,0,-0.3,42.1,4
"00-0039050","Payne Durham","TE","TE","TB",87,77,255,1,"ACT","Purdue","Payne Durham",5,0,0,0,0,0,0,0,0,11,14,115,2,34.5,6.9,0,0,23,2
"00-0039754","Devin Culp","TE","TE","TB",82,76,237,0,"INA","Washington","Devin Culp",2,0,0,0,0,0,0,0,0,5,6,88,0,13.8,6.9,0,0,44,0
"00-0034575","David Wells","TE","TE","TB",89,77,255,6,"CUT","San Diego State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037015","Sal Cannella","TE","TE","TB",49,77,228,3,"CUT","Auburn",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037311","Ko Kieft","TE","TE","TB",41,77,265,2,"ACT","Minnesota",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038828","Tanner Taula","TE","TE","TB",84,78,255,1,"DEV","Illinois State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0031408","Mike Evans","WR","WR","TB",13,77,231,10,"ACT","Texas A&amp;M","Mike Evans",15,0,0,0,0,0,0,0,0,81,117,1096,12,262.6,17.5,0,0,73.1,12
"00-0039855","Jalen McMillan","WR","WR","TB",15,73,186,0,"ACT","Washington","Jalen McMillan",14,0,0,0,0,0,4,43,0,39,62,502,8,141.5,10.1,0,3.1,35.9,8
"00-0033921","Chris Godwin","WR","WR","TB",14,73,209,7,"RES","Penn State","Chris Godwin",7,0,0,0,0,0,1,2,0,50,62,576,5,137.8,19.7,0,0.3,82.3,5
"00-0032385","Sterling Shepard","WR","WR","TB",17,70,201,8,"ACT","Oklahoma","Sterling Shepard",13,0,0,0,0,0,8,69,0,32,51,334,1,80.3,6.2,0,5.3,25.7,1
"00-0038824","Ryan Miller","WR","WR","TB",81,74,209,1,"ACT","Furman","Ryan Miller",8,0,0,0,0,0,0,0,0,12,20,128,2,36.8,4.6,0,0,16,2
"00-0039052","Trey Palmer","WR","WR","TB",10,73,190,1,"ACT","Nebraska","Trey Palmer",10,0,0,0,0,0,0,0,0,12,22,172,1,35.2,3.5,0,0,17.2,1
"00-0038821","Rakim Jarrett","WR","WR","TB",18,72,190,1,"ACT","Maryland","Rakim Jarrett",6,0,0,0,0,0,0,0,0,9,11,124,0,21.4,3.6,0,0,20.7,0
"00-0039589","Kameron Johnson","WR","WR","TB",19,70,170,0,"INA","Barton College","Kameron Johnson",3,0,0,0,0,0,2,11,0,0,1,0,0,1.1,0.4,0,3.7,0,0
"00-0035164","Cody Thompson","WR","WR","TB",83,74,205,5,"DEV","Toledo",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036219","Marquez Callaway","WR","WR","TB",85,74,204,4,"DEV","Tennessee",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037185","Raleigh Webb","WR","WR","TB",17,74,215,2,"CUT","Citadel",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037570","Dennis Houston","WR","WR","TB",89,73,205,2,"DEV","Western Illinois",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038805","Cephus Johnson III","WR","WR","TB",28,77,220,1,"CUT","Southeastern Louisiana",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039591","Latreal Jones","WR","WR","TB",85,73,195,0,"CUT","Southern Mississippi",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039592","Tanner Knue","WR","WR","TB",80,71,178,0,"INA","Eastern Michigan",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039152","Will Levis","QB","QB","TEN",8,76,232,1,"ACT","Kentucky","Will Levis",12,190,301,2091,13,12,45,183,0,0,0,0,0,119.94,10,174.2,15.2,0,13
"00-0034771","Mason Rudolph","QB","QB","TEN",11,77,235,6,"ACT","Oklahoma State","Mason Rudolph",8,146,228,1530,9,9,25,106,1,0,0,0,0,95.8,12,191.2,13.2,0,10
"00-0032156","Trevor Siemian","QB","QB","TEN",3,75,220,9,"DEV","Northwestern",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035261","Tony Pollard","RB","RB","TEN",20,72,209,5,"ACT","Memphis","Tony Pollard",16,0,0,0,0,0,260,1079,5,41,57,238,0,200.7,12.5,0,67.4,14.9,5
"00-0039032","Tyjae Spears","RB","RB","TEN",2,71,195,1,"INA","Tulane","Tyjae Spears",12,0,0,0,0,0,84,312,4,30,35,224,1,113.6,9.5,0,26,18.7,5
"00-0037594","Julius Chestnut","RB","RB","TEN",36,71,215,2,"ACT","Sacred Heart","Julius Chestnut",7,0,0,0,0,0,22,102,0,2,3,11,0,13.3,1.9,0,14.6,1.6,0
"00-0036370","Joshua Kelley","RB","RB","TEN",25,71,219,4,"ACT","UCLA","Joshua Kelley",1,0,0,0,0,0,1,2,0,0,0,0,0,0.2,0.2,0,2,0,0
"00-0039651","Sam Schnee","RB","RB","TEN",87,70,0,0,"CUT","Northern Iowa",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039652","Jabari Small","RB","RB","TEN",31,69,213,0,"DEV","Tennessee",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037809","Chig Okonkwo","TE","TE","TEN",85,75,250,2,"ACT","Maryland","Chigoziem Okonkwo",16,0,0,0,0,0,1,17,0,52,70,479,2,113.6,7.1,0,1.1,29.9,2
"00-0038589","Josh Whyle","TE","TE","TEN",81,79,250,1,"ACT","Cincinnati","Josh Whyle",14,0,0,0,0,0,0,0,0,28,37,248,1,60.8,4.3,0,0,17.7,1
"00-0032394","Nick Vannett","TE","TE","TEN",84,78,261,8,"ACT","Ohio State","Nick Vannett",12,0,0,0,0,0,0,0,0,17,20,135,3,48.5,4,0,0,11.2,3
"00-0039648","David Martin-Robinson","TE","TE","TEN",88,75,255,0,"ACT","Temple","David Martin-Robinson",2,0,0,0,0,0,0,0,0,1,2,6,0,1.6,0.8,0,0,3,0
"00-0038145","Thomas Odukoya","TE","TE","TEN",89,78,260,2,"DEV","Eastern Michigan",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039654","Steven Stilianos","TE","TE","TEN",86,77,264,0,"CUT","Iowa",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0034837","Calvin Ridley","WR","WR","TEN",0,73,190,6,"ACT","Alabama","Calvin Ridley",17,0,0,0,0,0,8,55,1,64,120,1017,4,199.2,11.7,0,3.2,59.8,5
"00-0036182","Nick Westbrook-Ikhine","WR","WR","TEN",15,74,215,4,"ACT","Indiana","Nick Westbrook-Ikhine",13,0,0,0,0,0,0,0,0,32,60,497,9,135.7,10.4,0,0,38.2,9
"00-0033009","Tyler Boyd","WR","WR","TEN",83,74,203,8,"INA","Pittsburgh","Tyler Boyd",15,0,1,0,0,0,1,3,0,39,57,390,0,78.3,5.2,0,0.2,26,0
"00-0039650","Bryce Oliver","WR","WR","TEN",80,73,215,0,"ACT","Youngstown State","Bryce Oliver",5,0,0,0,0,0,0,0,0,6,9,95,0,15.5,3.1,0,0,19,0
"00-0037524","Tay Martin","WR","WR","TEN",18,75,186,2,"ACT","Oklahoma State","Tay Martin",1,0,0,0,0,0,0,0,0,1,2,49,1,11.9,11.9,0,0,49,1
"00-0037742","Treylon Burks","WR","WR","TEN",16,74,225,2,"RES","Arkansas","Treylon Burks",5,0,0,0,0,0,2,1,0,4,8,34,0,7.5,1.5,0,0.2,6.8,0
"00-0036176","Mason Kinsey","WR","WR","TEN",12,71,195,4,"ACT","Berry","Mason Kinsey",2,0,0,0,0,0,0,0,0,2,2,17,0,3.7,1.9,0,0,8.5,0
"00-0039392","Jha'Quan Jackson","WR","WR","TEN",19,69,185,0,"INA","Tulane","Jha'Quan Jackson",2,0,0,0,0,0,1,-5,0,1,3,8,0,1.3,0.7,0,-2.5,4,0
"00-0035399","Stanley Morgan","WR","WR","TEN",14,72,205,5,"DEV","Nebraska",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038632","Colton Dowell","WR","WR","TEN",14,75,215,1,"RES","Tennessee-Martin",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038844","Tre'Shaun Harrison","WR","WR","TEN",82,73,191,1,"CUT","Oregon State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039910","Jayden Daniels","QB","QB","WAS",5,76,210,0,"ACT","Louisiana State","Jayden Daniels",20,406,594,4390,30,10,183,1026,7,0,0,0,0,428.2,21.4,219.5,51.3,0,37
"00-0032268","Marcus Mariota","QB","QB","WAS",18,76,222,9,"ACT","Oregon","Marcus Mariota",5,34,44,364,4,0,20,93,1,0,0,0,0,45.86,9.2,72.8,18.6,0,5
"00-0032436","Jeff Driskel","QB","QB","WAS",16,76,235,8,"INA","Louisiana Tech",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035146","Trace McSorley","QB","QB","WAS",3,72,202,5,"CUT","Penn State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039677","Sam Hartman","QB","QB","WAS",15,73,210,0,"DEV","Notre Dame",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037746","Brian Robinson","RB","RB","WAS",8,73,228,2,"ACT","Alabama","Brian Robinson",17,0,0,0,0,0,223,928,10,24,30,181,0,190.9,11.2,0,54.6,10.6,10
"00-0033699","Austin Ekeler","RB","RB","WAS",30,70,200,7,"ACT","Western State, Colo.","Austin Ekeler",15,0,0,0,0,0,99,456,4,47,56,450,0,159.6,10.6,0,30.4,30,4
"00-0033955","Jeremy McNichols","RB","RB","WAS",26,69,205,7,"ACT","Boise State","Jeremy McNichols",16,0,0,0,0,0,60,270,5,9,12,27,0,70.7,4.4,0,16.9,1.7,5
"00-0038611","Chris Rodriguez Jr.","RB","RB","WAS",36,71,224,1,"INA","Kentucky","Chris Rodriguez",6,0,0,0,0,0,35,173,2,1,1,12,0,31.5,5.2,0,28.8,2,2
"00-0036654","Demetric Felton","RB","RB","WAS",37,69,185,3,"RES","UCLA",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038830","Kazmeir Allen","RB","RB","WAS",31,68,175,1,"DEV","UCLA",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039678","Austin Jones","RB","RB","WAS",46,70,200,0,"CUT","Southern California",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039684","Michael Wiley","RB","RB","WAS",34,72,215,0,"DEV","Arizona",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039686","Colson Yankoff","RB","RB","WAS",41,76,225,0,"ACT","UCLA",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0030061","Zach Ertz","TE","TE","WAS",86,77,250,11,"ACT","Stanford","Zach Ertz",20,0,0,0,0,0,0,0,0,84,116,809,8,216.9,10.8,0,0,40.5,8
"00-0036628","John Bates","TE","TE","WAS",87,78,256,3,"ACT","Boise State","John Bates",13,0,0,0,0,0,0,0,0,11,18,115,0,20.5,1.6,0,0,8.8,0
"00-0039912","Ben Sinnott","TE","TE","WAS",82,76,245,0,"ACT","Kansas State","Ben Sinnott",5,0,0,0,0,0,0,0,0,6,6,51,1,17.1,3.4,0,0,10.2,1
"00-0035356","Tyree Jackson","TE","TE","WAS",83,79,249,5,"DEV","Buffalo",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036145","Lawrence Cager","TE","TE","WAS",83,77,220,4,"RES","Georgia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037078","Cole Turner","TE","TE","WAS",88,78,240,2,"DEV","Nevada",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035659","Terry McLaurin","WR","WR","WAS",17,72,210,5,"ACT","Ohio State","Terry McLaurin",20,0,0,0,0,0,2,2,0,96,140,1323,16,322.5,16.1,0,0.1,66.2,16
"00-0035208","Olamide Zaccheaus","WR","WR","WAS",14,68,193,5,"ACT","Virginia","Olamide Zaccheaus",18,0,0,0,0,0,1,8,0,52,74,551,3,127.9,7.1,0,0.4,30.6,3
"00-0036626","Dyami Brown","WR","WR","WAS",2,72,185,3,"ACT","North Carolina","Dyami Brown",18,0,1,0,0,0,3,26,0,44,58,537,2,108.3,6,0,1.4,29.8,2
"00-0033591","Noah Brown","WR","WR","WAS",85,74,225,7,"RES","Ohio State","Noah Brown",11,0,0,0,0,0,0,0,0,35,56,453,1,86.3,7.8,0,0,41.2,1
"00-0039355","Luke McCaffrey","WR","WR","WAS",12,74,195,0,"ACT","Rice","Luke McCaffrey",13,0,0,0,0,0,0,0,0,18,25,168,0,34.8,2.7,0,0,12.9,0
"00-0031941","Jamison Crowder","WR","WR","WAS",80,69,177,9,"ACT","Duke","Jamison Crowder",6,0,0,0,0,0,0,0,0,12,18,101,2,34.1,5.7,0,0,16.8,2
"00-0038840","Brycen Tremayne","WR","WR","WAS",89,76,212,1,"DEV","Stanford","Brycen Tremayne",1,0,0,0,0,0,0,0,0,1,1,-2,0,0.8,0.8,0,0,-2,0
"00-0031373","Martavis Bryant","WR","WR","WAS",88,76,211,10,"CUT","Clemson",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0032398","Chris Moore","WR","WR","WAS",19,73,200,8,"DEV","Cincinnati",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0034297","Byron Pringle","WR","WR","WAS",83,73,205,6,"CUT","Kansas State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035101","Davion Davis","WR","WR","WAS",84,71,195,5,"CUT","Sam Houston State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036345","K.J. Osborn","WR","WR","WAS",13,72,200,4,"INA","Miami",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036482","Mike Strachan","WR","WR","WAS",83,77,205,3,"RES","Charleston, W. Va.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038839","Mitchell Tinsley","WR","WR","WAS",84,73,205,1,"DEV","Penn State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
